"visit_id` bigint NOT NULL auto_increment","content_id` bigint NOT NULL DEFAULT 0","actor_id` bigint NOT NULL DEFAULT 0","page_url` varchar(500) NOT NULL","page_domain` varchar(255) NOT NULL","page_path` varchar(500) NOT NULL","date_ymd` int NOT NULL","visits` int NOT NULL DEFAULT 0","depth` int NOT NULL DEFAULT 0","metadata_json` json","created_ymdhis` bigint NOT NULL DEFAULT 0","updated_ymdhis` bigint NOT NULL DEFAULT 0"
236,1,1,http://lupopedia.com/craftysyntax,lupopedia.com,/craftysyntax,20260131,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax"", ""legacy_parentrec"": 1742, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
237,1,1,http://lupopedia.com/agent_profile.php,lupopedia.com,/agent_profile.php,20260131,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php"", ""legacy_parentrec"": 1742, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 2}",0,0
238,1,1,http://lupopedia.com/agent_profile.php?id=2,lupopedia.com,/agent_profile.php?id=2,20260131,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=2"", ""legacy_parentrec"": 1744, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
239,1,1,http://lupopedia.com/agent_profile.php?id=69,lupopedia.com,/agent_profile.php?id=69,20260131,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=69"", ""legacy_parentrec"": 1744, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
240,1,1,http://lupopedia.com,lupopedia.com,,20260202,24,1,"{""legacy_pageurl"": ""http://lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 17, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 7}",0,0
241,1,1,http://lupopedia.com/craftysyntax,lupopedia.com,/craftysyntax,20260202,11,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax"", ""legacy_parentrec"": 1747, ""legacy_department"": 1, ""legacy_levelvisits"": 6, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 5}",0,0
242,1,1,http://lupopedia.com/craftysyntax/craftysyntax_changelog.php,lupopedia.com,/craftysyntax/craftysyntax_changelog.php,20260202,2,3,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax/craftysyntax_changelog.php"", ""legacy_parentrec"": 1748, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
243,1,1,http://lupopedia.com/support.php,lupopedia.com,/support.php,20260202,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/support.php"", ""legacy_parentrec"": 1747, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
244,1,1,http://lupopedia.com/agent_profile.php,lupopedia.com,/agent_profile.php,20260202,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php"", ""legacy_parentrec"": 1747, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 2}",0,0
245,1,1,http://lupopedia.com/agent_profile.php?id=8,lupopedia.com,/agent_profile.php?id=8,20260202,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=8"", ""legacy_parentrec"": 1751, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
246,1,1,http://lupopedia.com/agent_profile.php?id=10,lupopedia.com,/agent_profile.php?id=10,20260202,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=10"", ""legacy_parentrec"": 1751, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
247,1,1,http://lupopedia.com?utm_source=poweredby&utm_campaign=poweredby,lupopedia.com?utm_source=poweredby&utm_campaign=poweredby,,20260202,0,2,"{""legacy_pageurl"": ""http://lupopedia.com?utm_source=poweredby&utm_campaign=poweredby"", ""legacy_parentrec"": 1747, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
248,1,1,http://lupopedia.com/agents.php,lupopedia.com,/agents.php,20260202,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/agents.php"", ""legacy_parentrec"": 1747, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
249,1,1,http://collaborativepages.com,collaborativepages.com,,20260203,3,1,"{""legacy_pageurl"": ""http://collaborativepages.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
250,1,1,http://lupopedia.com,lupopedia.com,,20260203,16,1,"{""legacy_pageurl"": ""http://lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 12, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 4}",0,0
251,1,1,http://lupopedia.com/agent_profile.php,lupopedia.com,/agent_profile.php,20260203,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php"", ""legacy_parentrec"": 1757, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 2}",0,0
252,1,1,http://lupopedia.com/agent_profile.php?id=16,lupopedia.com,/agent_profile.php?id=16,20260203,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=16"", ""legacy_parentrec"": 1758, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
253,1,1,http://lupopedia.com/craftysyntax,lupopedia.com,/craftysyntax,20260203,6,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax"", ""legacy_parentrec"": 1757, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 3}",0,0
254,1,1,http://lupopedia.com/#tldr-section,lupopedia.com,/#tldr-section,20260203,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/#tldr-section"", ""legacy_parentrec"": 1757, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
255,1,1,http://collaborativepages.com/craftysyntax_changelog.php,collaborativepages.com,/craftysyntax_changelog.php,20260203,2,2,"{""legacy_pageurl"": ""http://collaborativepages.com/craftysyntax_changelog.php"", ""legacy_parentrec"": 1756, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
256,1,1,http://lupopedia.com/agent_profile.php?id=3,lupopedia.com,/agent_profile.php?id=3,20260203,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=3"", ""legacy_parentrec"": 1758, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
257,1,1,http://lupopedia.com/support.php,lupopedia.com,/support.php,20260203,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/support.php"", ""legacy_parentrec"": 1757, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
258,1,1,http://lupopedia.com/craftysyntax_changelog.php,lupopedia.com,/craftysyntax_changelog.php,20260203,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax_changelog.php"", ""legacy_parentrec"": 1757, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
259,1,1,http://collaborativepages.com,collaborativepages.com,,20260204,3,1,"{""legacy_pageurl"": ""http://collaborativepages.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
260,1,1,http://collaborativepages.com/craftysyntax_changelog.php,collaborativepages.com,/craftysyntax_changelog.php,20260204,2,2,"{""legacy_pageurl"": ""http://collaborativepages.com/craftysyntax_changelog.php"", ""legacy_parentrec"": 1766, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
261,1,1,http://lupopedia.com,lupopedia.com,,20260204,12,1,"{""legacy_pageurl"": ""http://lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 8, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 4}",0,0
262,1,1,http://lupopedia.com/craftysyntax,lupopedia.com,/craftysyntax,20260204,6,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax"", ""legacy_parentrec"": 1768, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 3}",0,0
263,1,1,http://lupopedia.com/agent_profile.php,lupopedia.com,/agent_profile.php,20260204,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php"", ""legacy_parentrec"": 1768, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
264,1,1,http://lupopedia.com/agent_profile.php?id=16,lupopedia.com,/agent_profile.php?id=16,20260204,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=16"", ""legacy_parentrec"": 1770, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
265,1,1,http://lupopedia.com,lupopedia.com,,20260205,11,1,"{""legacy_pageurl"": ""http://lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 11, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
266,1,1,http://lupopedia.com/agent_profile.php,lupopedia.com,/agent_profile.php,20260205,6,2,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php"", ""legacy_parentrec"": 1772, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 3}",0,0
267,1,1,http://lupopedia.com/agent_profile.php?id=28,lupopedia.com,/agent_profile.php?id=28,20260205,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=28"", ""legacy_parentrec"": 1773, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
268,1,1,http://collaborativepages.com,collaborativepages.com,,20260205,2,1,"{""legacy_pageurl"": ""http://collaborativepages.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
269,1,1,http://lupopedia.com/what_is_wolfie_headers.php,lupopedia.com,/what_is_wolfie_headers.php,20260205,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/what_is_wolfie_headers.php"", ""legacy_parentrec"": 1772, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 2}",0,0
270,1,1,http://lupopedia.com/content.php,lupopedia.com,/content.php,20260205,8,2,"{""legacy_pageurl"": ""http://lupopedia.com/content.php"", ""legacy_parentrec"": 1772, ""legacy_department"": 1, ""legacy_levelvisits"": 4, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 4}",0,0
271,1,1,http://lupopedia.com/content.php?id=4&referingtable=sot_how&refering_id=4,lupopedia.com,/content.php?id=4&referingtable=sot_how&refering_id=4,20260205,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/content.php?id=4&referingtable=sot_how&refering_id=4"", ""legacy_parentrec"": 1777, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
272,1,1,http://lupopedia.com/content.php?id=7,lupopedia.com,/content.php?id=7,20260205,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/content.php?id=7"", ""legacy_parentrec"": 1777, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
273,1,1,http://lupopedia.com/who_is_eric.php,lupopedia.com,/who_is_eric.php,20260205,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/who_is_eric.php"", ""legacy_parentrec"": 1772, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
274,1,1,http://lupopedia.com/craftysyntax,lupopedia.com,/craftysyntax,20260205,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax"", ""legacy_parentrec"": 1772, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
275,1,1,http://lupopedia.com/content.php?id=7,lupopedia.com,/content.php?id=7,20260205,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/content.php?id=7"", ""legacy_parentrec"": 1777, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
276,1,1,http://lupopedia.com/agent_profile.php?id=3,lupopedia.com,/agent_profile.php?id=3,20260205,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=3"", ""legacy_parentrec"": 1773, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
277,1,1,http://lupopedia.com/agent_profile.php?id=28,lupopedia.com,/agent_profile.php?id=28,20260205,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=28"", ""legacy_parentrec"": 1773, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
278,1,1,http://lupopedia.com/content.php?id=4&referingtable=sot_how&refering_id=4,lupopedia.com,/content.php?id=4&referingtable=sot_how&refering_id=4,20260205,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/content.php?id=4&referingtable=sot_how&refering_id=4"", ""legacy_parentrec"": 1777, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
279,1,1,http://lupopedia.com,lupopedia.com,,20260206,12,1,"{""legacy_pageurl"": ""http://lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 11, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
280,1,1,http://lupopedia.com/craftysyntax,lupopedia.com,/craftysyntax,20260206,6,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax"", ""legacy_parentrec"": 1786, ""legacy_department"": 1, ""legacy_levelvisits"": 3, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 3}",0,0
281,1,1,http://lupopedia.com/agent_profile.php,lupopedia.com,/agent_profile.php,20260206,14,2,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php"", ""legacy_parentrec"": 1786, ""legacy_department"": 1, ""legacy_levelvisits"": 7, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 7}",0,0
282,1,1,http://lupopedia.com/agent_profile.php?id=2,lupopedia.com,/agent_profile.php?id=2,20260206,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=2"", ""legacy_parentrec"": 1788, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
283,1,1,http://lupopedia.com/agent_profile.php?id=9,lupopedia.com,/agent_profile.php?id=9,20260206,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=9"", ""legacy_parentrec"": 1788, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
284,1,1,http://lupopedia.com/agent_profile.php?id=8,lupopedia.com,/agent_profile.php?id=8,20260206,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=8"", ""legacy_parentrec"": 1788, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
285,1,1,http://lupopedia.com/agent_profile.php?id=69,lupopedia.com,/agent_profile.php?id=69,20260206,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=69"", ""legacy_parentrec"": 1788, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
286,1,1,http://lupopedia.com/agent_profile.php?id=10,lupopedia.com,/agent_profile.php?id=10,20260206,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=10"", ""legacy_parentrec"": 1788, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
287,1,1,http://collaborativepages.com,collaborativepages.com,,20260206,2,1,"{""legacy_pageurl"": ""http://collaborativepages.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
288,1,1,http://collaborativepages.com,collaborativepages.com,,20260207,3,1,"{""legacy_pageurl"": ""http://collaborativepages.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
289,1,1,http://collaborativepages.com/agent_profile.php,collaborativepages.com,/agent_profile.php,20260207,2,2,"{""legacy_pageurl"": ""http://collaborativepages.com/agent_profile.php"", ""legacy_parentrec"": 1795, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
290,1,1,http://collaborativepages.com/agent_profile.php?id=75,collaborativepages.com,/agent_profile.php?id=75,20260207,0,3,"{""legacy_pageurl"": ""http://collaborativepages.com/agent_profile.php?id=75"", ""legacy_parentrec"": 1796, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
291,1,1,http://lupopedia.com,lupopedia.com,,20260207,21,1,"{""legacy_pageurl"": ""http://lupopedia.com"", ""legacy_parentrec"": 0, ""legacy_department"": 1, ""legacy_levelvisits"": 20, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
292,1,1,http://lupopedia.com/craftysyntax,lupopedia.com,/craftysyntax,20260207,4,2,"{""legacy_pageurl"": ""http://lupopedia.com/craftysyntax"", ""legacy_parentrec"": 1798, ""legacy_department"": 1, ""legacy_levelvisits"": 2, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 2}",0,0
293,1,1,http://lupopedia.com/what_is_the_lupopedia_dialog_system.php,lupopedia.com,/what_is_the_lupopedia_dialog_system.php,20260207,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/what_is_the_lupopedia_dialog_system.php"", ""legacy_parentrec"": 1798, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
294,1,1,http://lupopedia.com/content.php,lupopedia.com,/content.php,20260207,10,2,"{""legacy_pageurl"": ""http://lupopedia.com/content.php"", ""legacy_parentrec"": 1798, ""legacy_department"": 1, ""legacy_levelvisits"": 5, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 5}",0,0
295,1,1,http://lupopedia.com/content.php?id=2,lupopedia.com,/content.php?id=2,20260207,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/content.php?id=2"", ""legacy_parentrec"": 1801, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
296,1,1,http://lupopedia.com/agent_profile.php,lupopedia.com,/agent_profile.php,20260207,12,2,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php"", ""legacy_parentrec"": 1798, ""legacy_department"": 1, ""legacy_levelvisits"": 6, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 6}",0,0
297,1,1,http://lupopedia.com/agent_profile.php?id=99,lupopedia.com,/agent_profile.php?id=99,20260207,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=99"", ""legacy_parentrec"": 1803, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
298,1,1,http://lupopedia.com/what_is_lupopedia.php,lupopedia.com,/what_is_lupopedia.php,20260207,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/what_is_lupopedia.php"", ""legacy_parentrec"": 1798, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
299,1,1,http://lupopedia.com/agent_profile.php?id=87,lupopedia.com,/agent_profile.php?id=87,20260207,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=87"", ""legacy_parentrec"": 1803, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
300,1,1,http://lupopedia.com/agents.php,lupopedia.com,/agents.php,20260207,2,2,"{""legacy_pageurl"": ""http://lupopedia.com/agents.php"", ""legacy_parentrec"": 1798, ""legacy_department"": 1, ""legacy_levelvisits"": 1, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 1}",0,0
301,1,1,http://lupopedia.com/agent_profile.php?id=14,lupopedia.com,/agent_profile.php?id=14,20260207,0,3,"{""legacy_pageurl"": ""http://lupopedia.com/agent_profile.php?id=14"", ""legacy_parentrec"": 1803, ""legacy_department"": 1, ""legacy_levelvisits"": 0, ""legacy_livehelp_id"": 1, ""legacy_directvisits"": 0}",0,0
