FLARE Header Issues Report
========================================

missing_file_path: 1808 files
missing_hash: 1808 files
missing_system_version: 1808 files
missing_updated: 1808 files

Detailed Issues:
dialogs_old_replaced_by_channels\HELP_changelog_dialog.md: missing_file_path
dialogs_old_replaced_by_channels\HELP_changelog_dialog.md: missing_hash
dialogs_old_replaced_by_channels\HELP_changelog_dialog.md: missing_system_version
dialogs_old_replaced_by_channels\HELP_changelog_dialog.md: missing_updated
dialogs_old_replaced_by_channels\humor\WOLFIE_OUT_OF_CONTEXT_APPENDIX.md: missing_file_path
dialogs_old_replaced_by_channels\humor\WOLFIE_OUT_OF_CONTEXT_APPENDIX.md: missing_hash
dialogs_old_replaced_by_channels\humor\WOLFIE_OUT_OF_CONTEXT_APPENDIX.md: missing_system_version
dialogs_old_replaced_by_channels\humor\WOLFIE_OUT_OF_CONTEXT_APPENDIX.md: missing_updated
dialogs_old_replaced_by_channels\humor_context_WOLFIE_LUPOPEDIA.md: missing_file_path
dialogs_old_replaced_by_channels\humor_context_WOLFIE_LUPOPEDIA.md: missing_hash
dialogs_old_replaced_by_channels\humor_context_WOLFIE_LUPOPEDIA.md: missing_system_version
dialogs_old_replaced_by_channels\humor_context_WOLFIE_LUPOPEDIA.md: missing_updated
dialogs_old_replaced_by_channels\IDE_COORDINATION_PROTOCOL_v3_0_70.md: missing_file_path
dialogs_old_replaced_by_channels\IDE_COORDINATION_PROTOCOL_v3_0_70.md: missing_hash
dialogs_old_replaced_by_channels\IDE_COORDINATION_PROTOCOL_v3_0_70.md: missing_system_version
dialogs_old_replaced_by_channels\IDE_COORDINATION_PROTOCOL_v3_0_70.md: missing_updated
dialogs_old_replaced_by_channels\integration_testing_coordination_3_0_71.md: missing_file_path
dialogs_old_replaced_by_channels\integration_testing_coordination_3_0_71.md: missing_hash
dialogs_old_replaced_by_channels\integration_testing_coordination_3_0_71.md: missing_system_version
dialogs_old_replaced_by_channels\integration_testing_coordination_3_0_71.md: missing_updated
dialogs_old_replaced_by_channels\jetbrains.md: missing_file_path
dialogs_old_replaced_by_channels\jetbrains.md: missing_hash
dialogs_old_replaced_by_channels\jetbrains.md: missing_system_version
dialogs_old_replaced_by_channels\jetbrains.md: missing_updated
dialogs_old_replaced_by_channels\migration_orchestrator_3_0_25_dialog.md: missing_file_path
dialogs_old_replaced_by_channels\migration_orchestrator_3_0_25_dialog.md: missing_hash
dialogs_old_replaced_by_channels\migration_orchestrator_3_0_25_dialog.md: missing_system_version
dialogs_old_replaced_by_channels\migration_orchestrator_3_0_25_dialog.md: missing_updated
dialogs_old_replaced_by_channels\migration_orchestrator_dialog.md: missing_file_path
dialogs_old_replaced_by_channels\migration_orchestrator_dialog.md: missing_hash
dialogs_old_replaced_by_channels\migration_orchestrator_dialog.md: missing_system_version
dialogs_old_replaced_by_channels\migration_orchestrator_dialog.md: missing_updated
dialogs_old_replaced_by_channels\monday\FLOW_STATE_FIX.md: missing_file_path
dialogs_old_replaced_by_channels\monday\FLOW_STATE_FIX.md: missing_hash
dialogs_old_replaced_by_channels\monday\FLOW_STATE_FIX.md: missing_system_version
dialogs_old_replaced_by_channels\monday\FLOW_STATE_FIX.md: missing_updated
dialogs_old_replaced_by_channels\monday\LILITH_dialog.md: missing_file_path
dialogs_old_replaced_by_channels\monday\LILITH_dialog.md: missing_hash
dialogs_old_replaced_by_channels\monday\LILITH_dialog.md: missing_system_version
dialogs_old_replaced_by_channels\monday\LILITH_dialog.md: missing_updated
dialogs_old_replaced_by_channels\monday\TABLE_REDUCTION_PLAN.md: missing_file_path
dialogs_old_replaced_by_channels\monday\TABLE_REDUCTION_PLAN.md: missing_hash
dialogs_old_replaced_by_channels\monday\TABLE_REDUCTION_PLAN.md: missing_system_version
dialogs_old_replaced_by_channels\monday\TABLE_REDUCTION_PLAN.md: missing_updated
dialogs_old_replaced_by_channels\monday_wolfie_changelog.md: missing_file_path
dialogs_old_replaced_by_channels\monday_wolfie_changelog.md: missing_hash
dialogs_old_replaced_by_channels\monday_wolfie_changelog.md: missing_system_version
dialogs_old_replaced_by_channels\monday_wolfie_changelog.md: missing_updated
dialogs_old_replaced_by_channels\multi_agent_protocol_implementation_dialog.md: missing_file_path
dialogs_old_replaced_by_channels\multi_agent_protocol_implementation_dialog.md: missing_hash
dialogs_old_replaced_by_channels\multi_agent_protocol_implementation_dialog.md: missing_system_version
dialogs_old_replaced_by_channels\multi_agent_protocol_implementation_dialog.md: missing_updated
dialogs_old_replaced_by_channels\one_point_for_captainwolfie_dialogs.md: missing_file_path
dialogs_old_replaced_by_channels\one_point_for_captainwolfie_dialogs.md: missing_hash
dialogs_old_replaced_by_channels\one_point_for_captainwolfie_dialogs.md: missing_system_version
dialogs_old_replaced_by_channels\one_point_for_captainwolfie_dialogs.md: missing_updated
dialogs_old_replaced_by_channels\operations\2026-01-22_docs_channels_reorg.md: missing_file_path
dialogs_old_replaced_by_channels\operations\2026-01-22_docs_channels_reorg.md: missing_hash
dialogs_old_replaced_by_channels\operations\2026-01-22_docs_channels_reorg.md: missing_system_version
dialogs_old_replaced_by_channels\operations\2026-01-22_docs_channels_reorg.md: missing_updated
dialogs_old_replaced_by_channels\operations\2026-01-22_repo_organization.md: missing_file_path
dialogs_old_replaced_by_channels\operations\2026-01-22_repo_organization.md: missing_hash
dialogs_old_replaced_by_channels\operations\2026-01-22_repo_organization.md: missing_system_version
dialogs_old_replaced_by_channels\operations\2026-01-22_repo_organization.md: missing_updated
dialogs_old_replaced_by_channels\operations\ALERTS_2026-01-17.md: missing_file_path
dialogs_old_replaced_by_channels\operations\ALERTS_2026-01-17.md: missing_hash
dialogs_old_replaced_by_channels\operations\ALERTS_2026-01-17.md: missing_system_version
dialogs_old_replaced_by_channels\operations\ALERTS_2026-01-17.md: missing_updated
dialogs_old_replaced_by_channels\operations\CHANGELOG_MIGRATION.md: missing_file_path
dialogs_old_replaced_by_channels\operations\CHANGELOG_MIGRATION.md: missing_hash
dialogs_old_replaced_by_channels\operations\CHANGELOG_MIGRATION.md: missing_system_version
dialogs_old_replaced_by_channels\operations\CHANGELOG_MIGRATION.md: missing_updated
dialogs_old_replaced_by_channels\operations\COORDINATION_2026-01-17.md: missing_file_path
dialogs_old_replaced_by_channels\operations\COORDINATION_2026-01-17.md: missing_hash
dialogs_old_replaced_by_channels\operations\COORDINATION_2026-01-17.md: missing_system_version
dialogs_old_replaced_by_channels\operations\COORDINATION_2026-01-17.md: missing_updated
dialogs_old_replaced_by_channels\operations\STATUS_2026-01-17.md: missing_file_path
dialogs_old_replaced_by_channels\operations\STATUS_2026-01-17.md: missing_hash
dialogs_old_replaced_by_channels\operations\STATUS_2026-01-17.md: missing_system_version
dialogs_old_replaced_by_channels\operations\STATUS_2026-01-17.md: missing_updated
dialogs_old_replaced_by_channels\operations\WORLD_GRAPH_LAYER_COMPLETION_2026-01-22.md: missing_file_path
dialogs_old_replaced_by_channels\operations\WORLD_GRAPH_LAYER_COMPLETION_2026-01-22.md: missing_hash
dialogs_old_replaced_by_channels\operations\WORLD_GRAPH_LAYER_COMPLETION_2026-01-22.md: missing_system_version
dialogs_old_replaced_by_channels\operations\WORLD_GRAPH_LAYER_COMPLETION_2026-01-22.md: missing_updated
dialogs_old_replaced_by_channels\phase_a_completion_dialog.md: missing_file_path
dialogs_old_replaced_by_channels\phase_a_completion_dialog.md: missing_hash
dialogs_old_replaced_by_channels\phase_a_completion_dialog.md: missing_system_version
dialogs_old_replaced_by_channels\phase_a_completion_dialog.md: missing_updated
dialogs_old_replaced_by_channels\routing_changelog.md: missing_file_path
dialogs_old_replaced_by_channels\routing_changelog.md: missing_hash
dialogs_old_replaced_by_channels\routing_changelog.md: missing_system_version
dialogs_old_replaced_by_channels\routing_changelog.md: missing_updated
dialogs_old_replaced_by_channels\session_2026_01_16_version_3_0_46.md: missing_file_path
dialogs_old_replaced_by_channels\session_2026_01_16_version_3_0_46.md: missing_hash
dialogs_old_replaced_by_channels\session_2026_01_16_version_3_0_46.md: missing_system_version
dialogs_old_replaced_by_channels\session_2026_01_16_version_3_0_46.md: missing_updated
dialogs_old_replaced_by_channels\SYSTEM_ARCHITECTURE_dialog.md: missing_file_path
dialogs_old_replaced_by_channels\SYSTEM_ARCHITECTURE_dialog.md: missing_hash
dialogs_old_replaced_by_channels\SYSTEM_ARCHITECTURE_dialog.md: missing_system_version
dialogs_old_replaced_by_channels\SYSTEM_ARCHITECTURE_dialog.md: missing_updated
dialogs_old_replaced_by_channels\System_onboarding_dialog.md: missing_file_path
dialogs_old_replaced_by_channels\System_onboarding_dialog.md: missing_hash
dialogs_old_replaced_by_channels\System_onboarding_dialog.md: missing_system_version
dialogs_old_replaced_by_channels\System_onboarding_dialog.md: missing_updated
dialogs_old_replaced_by_channels\SYSTEM_STATUS_dialog.md: missing_file_path
dialogs_old_replaced_by_channels\SYSTEM_STATUS_dialog.md: missing_hash
dialogs_old_replaced_by_channels\SYSTEM_STATUS_dialog.md: missing_system_version
dialogs_old_replaced_by_channels\SYSTEM_STATUS_dialog.md: missing_updated
dialogs_old_replaced_by_channels\table_budget_doctrine_dialog.md: missing_file_path
dialogs_old_replaced_by_channels\table_budget_doctrine_dialog.md: missing_hash
dialogs_old_replaced_by_channels\table_budget_doctrine_dialog.md: missing_system_version
dialogs_old_replaced_by_channels\table_budget_doctrine_dialog.md: missing_updated
dialogs_old_replaced_by_channels\table_classification_audit_dialog.md: missing_file_path
dialogs_old_replaced_by_channels\table_classification_audit_dialog.md: missing_hash
dialogs_old_replaced_by_channels\table_classification_audit_dialog.md: missing_system_version
dialogs_old_replaced_by_channels\table_classification_audit_dialog.md: missing_updated
dialogs_old_replaced_by_channels\THREAD_LEVEL_DIALOG_SPEC_dialog.md: missing_file_path
dialogs_old_replaced_by_channels\THREAD_LEVEL_DIALOG_SPEC_dialog.md: missing_hash
dialogs_old_replaced_by_channels\THREAD_LEVEL_DIALOG_SPEC_dialog.md: missing_system_version
dialogs_old_replaced_by_channels\THREAD_LEVEL_DIALOG_SPEC_dialog.md: missing_updated
dialogs_old_replaced_by_channels\TLDR_CHANGELOG_DOCTRINE.md: missing_file_path
dialogs_old_replaced_by_channels\TLDR_CHANGELOG_DOCTRINE.md: missing_hash
dialogs_old_replaced_by_channels\TLDR_CHANGELOG_DOCTRINE.md: missing_system_version
dialogs_old_replaced_by_channels\TLDR_CHANGELOG_DOCTRINE.md: missing_updated
dialogs_old_replaced_by_channels\TLDR_entities_dialog.md: missing_file_path
dialogs_old_replaced_by_channels\TLDR_entities_dialog.md: missing_hash
dialogs_old_replaced_by_channels\TLDR_entities_dialog.md: missing_system_version
dialogs_old_replaced_by_channels\TLDR_entities_dialog.md: missing_updated
dialogs_old_replaced_by_channels\to_castcade.md: missing_file_path
dialogs_old_replaced_by_channels\to_castcade.md: missing_hash
dialogs_old_replaced_by_channels\to_castcade.md: missing_system_version
dialogs_old_replaced_by_channels\to_castcade.md: missing_updated
dialogs_old_replaced_by_channels\to_cursor.md: missing_file_path
dialogs_old_replaced_by_channels\to_cursor.md: missing_hash
dialogs_old_replaced_by_channels\to_cursor.md: missing_system_version
dialogs_old_replaced_by_channels\to_cursor.md: missing_updated
dialogs_old_replaced_by_channels\to_jetbrains.md: missing_file_path
dialogs_old_replaced_by_channels\to_jetbrains.md: missing_hash
dialogs_old_replaced_by_channels\to_jetbrains.md: missing_system_version
dialogs_old_replaced_by_channels\to_jetbrains.md: missing_updated
dialogs_old_replaced_by_channels\tuesday_agi_support_meeting.md: missing_file_path
dialogs_old_replaced_by_channels\tuesday_agi_support_meeting.md: missing_hash
dialogs_old_replaced_by_channels\tuesday_agi_support_meeting.md: missing_system_version
dialogs_old_replaced_by_channels\tuesday_agi_support_meeting.md: missing_updated
dialogs_old_replaced_by_channels\update_section.md: missing_file_path
dialogs_old_replaced_by_channels\update_section.md: missing_hash
dialogs_old_replaced_by_channels\update_section.md: missing_system_version
dialogs_old_replaced_by_channels\update_section.md: missing_updated
dialogs_old_replaced_by_channels\versions\3.0.70_Agent_Awareness.md: missing_file_path
dialogs_old_replaced_by_channels\versions\3.0.70_Agent_Awareness.md: missing_hash
dialogs_old_replaced_by_channels\versions\3.0.70_Agent_Awareness.md: missing_system_version
dialogs_old_replaced_by_channels\versions\3.0.70_Agent_Awareness.md: missing_updated
dialogs_old_replaced_by_channels\versions\3.0.71_Integration_Testing.md: missing_file_path
dialogs_old_replaced_by_channels\versions\3.0.71_Integration_Testing.md: missing_hash
dialogs_old_replaced_by_channels\versions\3.0.71_Integration_Testing.md: missing_system_version
dialogs_old_replaced_by_channels\versions\3.0.71_Integration_Testing.md: missing_updated
dialogs_old_replaced_by_channels\versions\3.0.72_Multi_Agent_Protocols.md: missing_file_path
dialogs_old_replaced_by_channels\versions\3.0.72_Multi_Agent_Protocols.md: missing_hash
dialogs_old_replaced_by_channels\versions\3.0.72_Multi_Agent_Protocols.md: missing_system_version
dialogs_old_replaced_by_channels\versions\3.0.72_Multi_Agent_Protocols.md: missing_updated
dialogs_old_replaced_by_channels\versions\3.0.73_CIP_Implementation.md: missing_file_path
dialogs_old_replaced_by_channels\versions\3.0.73_CIP_Implementation.md: missing_hash
dialogs_old_replaced_by_channels\versions\3.0.73_CIP_Implementation.md: missing_system_version
dialogs_old_replaced_by_channels\versions\3.0.73_CIP_Implementation.md: missing_updated
dialogs_old_replaced_by_channels\versions\3.0.74_CIP_Activation.md: missing_file_path
dialogs_old_replaced_by_channels\versions\3.0.74_CIP_Activation.md: missing_hash
dialogs_old_replaced_by_channels\versions\3.0.74_CIP_Activation.md: missing_system_version
dialogs_old_replaced_by_channels\versions\3.0.74_CIP_Activation.md: missing_updated
dialogs_old_replaced_by_channels\versions\3.0.75_CIP_Refinement.md: missing_file_path
dialogs_old_replaced_by_channels\versions\3.0.75_CIP_Refinement.md: missing_hash
dialogs_old_replaced_by_channels\versions\3.0.75_CIP_Refinement.md: missing_system_version
dialogs_old_replaced_by_channels\versions\3.0.75_CIP_Refinement.md: missing_updated
dialogs_old_replaced_by_channels\versions\CHANGELOG_MIGRATION.md: missing_file_path
dialogs_old_replaced_by_channels\versions\CHANGELOG_MIGRATION.md: missing_hash
dialogs_old_replaced_by_channels\versions\CHANGELOG_MIGRATION.md: missing_system_version
dialogs_old_replaced_by_channels\versions\CHANGELOG_MIGRATION.md: missing_updated
dialogs_old_replaced_by_channels\versions\VERSION_INDEX.md: missing_file_path
dialogs_old_replaced_by_channels\versions\VERSION_INDEX.md: missing_hash
dialogs_old_replaced_by_channels\versions\VERSION_INDEX.md: missing_system_version
dialogs_old_replaced_by_channels\versions\VERSION_INDEX.md: missing_updated
dialogs_old_replaced_by_channels\windsuf_recovery_dialog.md: missing_file_path
dialogs_old_replaced_by_channels\windsuf_recovery_dialog.md: missing_hash
dialogs_old_replaced_by_channels\windsuf_recovery_dialog.md: missing_system_version
dialogs_old_replaced_by_channels\windsuf_recovery_dialog.md: missing_updated
dialogs_old_replaced_by_channels\wisdom\CHANGELOG_MIGRATION.md: missing_file_path
dialogs_old_replaced_by_channels\wisdom\CHANGELOG_MIGRATION.md: missing_hash
dialogs_old_replaced_by_channels\wisdom\CHANGELOG_MIGRATION.md: missing_system_version
dialogs_old_replaced_by_channels\wisdom\CHANGELOG_MIGRATION.md: missing_updated
dialogs_old_replaced_by_channels\wisdom\CRITIQUE_INTEGRATION_2026-01.md: missing_file_path
dialogs_old_replaced_by_channels\wisdom\CRITIQUE_INTEGRATION_2026-01.md: missing_hash
dialogs_old_replaced_by_channels\wisdom\CRITIQUE_INTEGRATION_2026-01.md: missing_system_version
dialogs_old_replaced_by_channels\wisdom\CRITIQUE_INTEGRATION_2026-01.md: missing_updated
dialogs_old_replaced_by_channels\wisdom\DOCTRINE_EVOLUTION.md: missing_file_path
dialogs_old_replaced_by_channels\wisdom\DOCTRINE_EVOLUTION.md: missing_hash
dialogs_old_replaced_by_channels\wisdom\DOCTRINE_EVOLUTION.md: missing_system_version
dialogs_old_replaced_by_channels\wisdom\DOCTRINE_EVOLUTION.md: missing_updated
